"","SN","Source","WHO_REGION","Region","Country","ISO3","ISO2","ADMIN1","ADMIN1ID","ADMIN2","ADMIN2ID","IU_NAME","IU_ID","Location","SiteID","Longitude","Latitude","Georeliability","Location_type","Survey_type","Year","Age_start","Age_end","HK_examined","HK_positive","HK_prevalence","Asc_examined","Asc_positive","Asc_prevalence","TT_examined","TT_positive","TT_prevalence"
"958",25425,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivercess",2758,"Timbo",39228,"Rivercess",26830,"Neezuin Public",NA,-9.19523,5.8604,3,NA,"Mapping",2013,10,15,30,3,0.1,30,13,0.433333333,30,0,0
"959",25426,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivercess",2758,"Morweh",39227,"Rivercess",26830,"New Life Elem.",NA,-9.3215504,6.15694,3,NA,"Mapping",2013,10,13,30,8,0.266666667,30,3,0.1,30,1,0.033333333
"960",25427,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivercess",2758,"Timbo",39228,"Rivercess",26830,"Nyonwein Public",NA,-9.60585,5.95442,3,NA,"Mapping",2013,10,15,30,4,0.133333333,30,8,0.266666667,30,0,0
"961",25428,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivercess",2758,"Timbo",39228,"Rivercess",26830,"Open Bible Mission School",NA,-9.62906,5.55879,3,NA,"Mapping",2013,10,14,30,9,0.3,30,4,0.133333333,30,0,0
"962",25429,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivercess",2758,"Morweh",39227,"Rivercess",26830,"Paye Town Public School",NA,-9.40349,6.00273,3,NA,"Mapping",2013,10,14,30,6,0.2,30,8,0.266666667,30,0,0
"963",25431,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivercess",2758,"Timbo",39228,"Rivercess",26830,"Rock Beach Pub.",NA,-9.59886,5.56591,3,NA,"Mapping",2013,10,13,30,1,0.033333333,30,4,0.133333333,30,0,0
"964",25432,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivercess",2758,"Timbo",39228,"Rivercess",26830,"Sadin Public School",NA,-9.62306,5.57052,3,NA,"Mapping",2013,10,15,30,12,0.4,30,5,0.166666667,30,0,0
"965",25433,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivercess",2758,"Timbo",39228,"Rivercess",26830,"Sally Town Community",NA,-9.5775,5.47078,3,NA,"Mapping",2013,10,13,30,4,0.133333333,30,12,0.4,30,0,0
"966",25435,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivercess",2758,"Morweh",39227,"Rivercess",26830,"Sawken Public School",NA,-9.4849,5.985,3,NA,"Mapping",2013,10,15,30,2,0.066666667,30,7,0.233333333,30,0,0
"967",25436,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivercess",2758,"Timbo",39228,"Rivercess",26830,"Sayuoh Public School",NA,-9.61792,5.7055,3,NA,"Mapping",2013,10,15,30,5,0.166666667,30,11,0.366666667,30,0,0
"968",25438,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivercess",2758,"Timbo",39228,"Rivercess",26830,"Sobor Pub.",NA,-9.5816803,5.45964,3,NA,"Mapping",2013,10,15,30,0,0,30,16,0.533333333,30,1,0.033333333
"969",25441,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivercess",2758,"Timbo",39228,"Rivercess",26830,"Timbo Public School",NA,-9.6331396,5.60673,3,NA,"Mapping",2013,10,15,30,0,0,30,7,0.233333333,30,0,0
"970",25442,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivercess",2758,"Timbo",39228,"Rivercess",26830,"Toe Town Public School",NA,-9.57826,5.70496,3,NA,"Mapping",2013,10,15,30,7,0.233333333,30,3,0.1,30,0,0
"971",25443,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivercess",2758,"Timbo",39228,"Rivercess",26830,"Togar Mcintosh Public",NA,-9.5611095,5.81424,3,NA,"Mapping",2013,10,15,30,3,0.1,30,9,0.3,30,0,0
"972",25444,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivercess",2758,"Timbo",39228,"Rivercess",26830,"Tompo Town Public",NA,-9.6420698,5.74016,3,NA,"Mapping",2013,10,14,30,0,0,30,8,0.266666667,30,0,0
"973",25445,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivercess",2758,"Timbo",39228,"Rivercess",26830,"Tompo Town School of Excellence",NA,-9.66739,5.7513,3,NA,"Mapping",2013,10,13,30,3,0.1,30,9,0.3,30,0,0
"974",25448,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivercess",2758,"Timbo",39228,"Rivercess",26830,"United Liberia Island School System",NA,-9.61635,5.68113,3,NA,"Mapping",2013,10,15,30,6,0.2,30,13,0.433333333,30,0,0
"975",25449,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivercess",2758,"Morweh",39227,"Rivercess",26830,"Weh Town Public School",NA,-9.44434,6.00428,3,NA,"Mapping",2013,10,15,30,2,0.066666667,30,17,0.566666667,30,0,0
"976",25450,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivercess",2758,"Timbo",39228,"Rivercess",26830,"Wheasayon Public",NA,-9.66623,5.75146,3,NA,"Mapping",2013,10,14,30,3,0.1,30,7,0.233333333,30,0,0
"977",25451,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivercess",2758,"Timbo",39228,"Rivercess",26830,"Wheavenen Public School",NA,-9.62371,5.56623,3,NA,"Mapping",2013,10,15,30,3,0.1,30,10,0.333333333,30,0,0
"978",25452,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivercess",2758,"Timbo",39228,"Rivercess",26830,"Willie Town Pub.",NA,-9.57781,5.46811,3,NA,"Mapping",2013,10,13,30,2,0.066666667,30,11,0.366666667,30,0,0
"979",25453,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivercess",2758,"Timbo",39228,"Rivercess",26830,"Yarpah Public",NA,-9.61538,5.7417,3,NA,"Mapping",2013,10,15,30,2,0.066666667,30,8,0.266666667,30,0,0
"980",25454,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivercess",2758,"Timbo",39228,"Rivercess",26830,"Yeasay Town Public School",NA,-9.6086,5.68883,3,NA,"Mapping",2013,10,15,30,3,0.1,30,11,0.366666667,30,0,0
"981",25455,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivercess",2758,"Timbo",39228,"Rivercess",26830,"Yolo Public",NA,-9.24236,5.93391,3,NA,"Mapping",2013,10,15,30,2,0.066666667,30,10,0.333333333,30,0,0
"982",25456,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivercess",2758,"Timbo",39228,"Rivercess",26830,"Zammic Town Public",NA,-9.2287,5.85352,3,NA,"Mapping",2013,10,15,30,6,0.2,30,5,0.166666667,30,0,0
"983",25457,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivercess",2758,"Morweh",39227,"Rivercess",26830,"Zarweah Public School",NA,-9.38834,6.0746,3,NA,"Mapping",2013,10,15,30,2,0.066666667,30,11,0.366666667,30,0,0
"984",25458,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivercess",2758,"Timbo",39228,"Rivercess",26830,"Zeegar Public",NA,-9.22363,5.9041,3,NA,"Mapping",2013,10,15,30,0,0,30,5,0.166666667,30,0,0
"985",25459,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivercess",2758,"Timbo",39228,"Rivercess",26830,"Zeetor Public",NA,-9.26633,5.95899,3,NA,"Mapping",2013,10,15,30,7,0.233333333,30,5,0.166666667,30,0,0
"986",25460,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivergee",2759,"Gbeapo",39225,"Rivergee",26831,"Aica Community",NA,-8.01333,5.23296,3,NA,"Mapping",2013,10,15,30,0,0,30,6,0.2,30,0,0
"987",25461,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivergee",2759,"Gbeapo",39225,"Rivergee",26831,"Anderson Sarwieh Christain Foundation Bethel",NA,-7.88258,5.1964,3,NA,"Mapping",2013,10,15,30,0,0,30,2,0.066666667,30,0,0
"988",25462,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivergee",2759,"Webbo",39226,"Rivergee",26831,"Benttaken Public School",NA,-7.75139,4.93996,3,NA,"Mapping",2013,10,15,30,0,0,30,1,0.033333333,30,0,0
"989",25463,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivergee",2759,"Gbeapo",39225,"Rivergee",26831,"Blaliken Elementary",NA,-7.9616702,5.4554909,1,NA,"Mapping",2013,10,13,30,0,0,30,10,0.333333333,30,4,0.133333333
"990",25464,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivergee",2759,"Webbo",39226,"Rivergee",26831,"Chea Cheapo Elementary & Jr High",NA,-7.67202,5.2094,3,NA,"Mapping",2013,10,15,30,0,0,30,12,0.4,30,1,0.033333333
"991",25465,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivergee",2759,"Gbeapo",39225,"Rivergee",26831,"Cheboken Elementary School",NA,-8.0801697,5.26476,3,NA,"Mapping",2013,10,15,30,0,0,30,18,0.6,30,4,0.133333333
"992",25466,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivergee",2759,"Gbeapo",39225,"Rivergee",26831,"Chedepo Geeken Public School",NA,-8.0028892,5.4663102,1,NA,"Mapping",2013,10,15,30,1,0.033333333,30,20,0.666666667,30,0,0
"993",25467,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivergee",2759,"Webbo",39226,"Rivergee",26831,"D. Jardee Andrews",NA,-7.7505002,5.13239,3,NA,"Mapping",2013,10,15,30,0,0,30,14,0.466666667,30,3,0.1
"994",25468,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivergee",2759,"Gbeapo",39225,"Rivergee",26831,"Dartukene Elementary School",NA,-8.14598,5.18635,3,NA,"Mapping",2013,10,15,30,0,0,30,16,0.533333333,30,4,0.133333333
"995",25469,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivergee",2759,"Webbo",39226,"Rivergee",26831,"Depecpo Public",NA,-7.60763,5.04335,3,NA,"Mapping",2013,10,15,30,1,0.033333333,30,6,0.2,30,2,0.066666667
"996",25470,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivergee",2759,"Gbeapo",39225,"Rivergee",26831,"Deweh Memorial Institute",NA,-7.9837999,5.18928,3,NA,"Mapping",2013,9,15,30,1,0.033333333,30,14,0.466666667,30,0,0
"997",25471,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivergee",2759,"Gbeapo",39225,"Rivergee",26831,"Dominion Christain Institute",NA,-7.87586,5.19951,3,NA,"Mapping",2013,10,15,30,1,0.033333333,30,0,0,30,0,0
"998",25472,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivergee",2759,"Gbeapo",39225,"Rivergee",26831,"Drugbo Elem & Jr High School",NA,-8.01734,5.16877,3,NA,"Mapping",2013,10,15,30,0,0,30,9,0.3,30,0,0
"999",25473,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivergee",2759,"Gbeapo",39225,"Rivergee",26831,"Faith Charisma Institute",NA,-7.89254,5.20392,3,NA,"Mapping",2013,10,15,30,0,0,30,8,0.266666667,30,4,0.133333333
"1000",25474,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivergee",2759,"Gbeapo",39225,"Rivergee",26831,"Fish Town Demonstration",NA,-7.88258,5.19607,3,NA,"Mapping",2013,10,14,30,0,0,30,2,0.066666667,30,0,0
"1001",25475,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivergee",2759,"Gbeapo",39225,"Rivergee",26831,"Flewroken Elementary School",NA,-8.01717,5.25556,3,NA,"Mapping",2013,10,14,30,0,0,30,15,0.5,30,3,0.1
"1002",25476,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivergee",2759,"Webbo",39226,"Rivergee",26831,"Free Town Elementary School",NA,-7.52285,5.34655,3,NA,"Mapping",2013,9,15,30,0,0,30,8,0.266666667,30,3,0.1
"1003",25477,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivergee",2759,"Gbeapo",39225,"Rivergee",26831,"Gbaquiah",NA,-7.9159398,5.40587,3,NA,"Mapping",2013,10,15,30,0,0,30,15,0.5,30,2,0.066666667
"1004",25478,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivergee",2759,"Webbo",39226,"Rivergee",26831,"Gbaweleken Demonstration",NA,-7.65963,5.02103,3,NA,"Mapping",2013,10,15,30,0,0,30,0,0,30,0,0
"1005",25479,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivergee",2759,"Gbeapo",39225,"Rivergee",26831,"Gbeapo Geeken Elem Sch",NA,-7.9810845,5.2798206,1,NA,"Mapping",2013,10,15,30,0,0,30,15,0.5,30,5,0.166666667
"1006",25480,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivergee",2759,"Gbeapo",39225,"Rivergee",26831,"Gedeken Elementary School",NA,-8.08548,5.26006,3,NA,"Mapping",2013,10,15,30,0,0,30,20,0.666666667,30,2,0.066666667
"1007",25481,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivergee",2759,"Webbo",39226,"Rivergee",26831,"Geeken Public School",NA,-7.69382,5.11929,3,NA,"Mapping",2013,10,15,30,0,0,30,13,0.433333333,30,2,0.066666667
"1008",25482,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivergee",2759,"Webbo",39226,"Rivergee",26831,"Geekiaken Public School",NA,-7.67503,5.04927,3,NA,"Mapping",2013,10,15,30,0,0,30,4,0.133333333,30,1,0.033333333
"1009",25483,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivergee",2759,"Gbeapo",39225,"Rivergee",26831,"Gmanyenken Elementary School",NA,-8.09206,5.24709,3,NA,"Mapping",2013,10,15,30,0,0,30,20,0.666666667,30,1,0.033333333
"1010",25484,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivergee",2759,"Webbo",39226,"Rivergee",26831,"J. B. Williams Public School",NA,-7.75378,5.1564,3,NA,"Mapping",2013,10,15,30,0,0,30,12,0.4,30,0,0
"1011",25485,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivergee",2759,"Gbeapo",39225,"Rivergee",26831,"J. J. Geleply Elem",NA,-8.02194,5.23355,3,NA,"Mapping",2013,10,15,30,0,0,30,5,0.166666667,30,1,0.033333333
"1012",25486,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivergee",2759,"Webbo",39226,"Rivergee",26831,"Jallah Nyenpan",NA,-7.75077,5.30495,3,NA,"Mapping",2013,10,15,30,0,0,30,17,0.566666667,30,1,0.033333333
"1013",25487,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivergee",2759,"Gbeapo",39225,"Rivergee",26831,"Japroken",NA,-7.848695,5.2908996,1,NA,"Mapping",2013,10,15,30,1,0.033333333,30,12,0.4,30,1,0.033333333
"1014",25488,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivergee",2759,"Gbeapo",39225,"Rivergee",26831,"Jatoken Elementary School",NA,-8.09846,5.23255,3,NA,"Mapping",2013,10,15,30,0,0,30,17,0.566666667,30,4,0.133333333
"1015",25489,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivergee",2759,"Gbeapo",39225,"Rivergee",26831,"Jayliken Elementary School",NA,-8.01477,5.34959,3,NA,"Mapping",2013,10,15,30,0,0,30,15,0.5,30,4,0.133333333
"1016",25490,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivergee",2759,"Gbeapo",39225,"Rivergee",26831,"Jlowreken Elementary School",NA,-8.11356,5.50507,3,NA,"Mapping",2013,10,15,30,1,0.033333333,30,8,0.266666667,30,0,0
"1017",25491,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivergee",2759,"Gbeapo",39225,"Rivergee",26831,"Juwehpo Elem & Jr High School",NA,-7.87185,5.31914,3,NA,"Mapping",2013,10,15,30,0,0,30,17,0.566666667,30,0,0
"1018",25492,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivergee",2759,"Gbeapo",39225,"Rivergee",26831,"Kanweaken Elementary School",NA,-8.01239,5.23132,3,NA,"Mapping",2013,10,15,30,0,0,30,15,0.5,30,2,0.066666667
"1019",25493,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivergee",2759,"Pleebo/Sodeken",39214,"Rivergee",26831,"Karbuken Public School",NA,-7.7654395,4.9061406,1,NA,"Mapping",2013,10,15,30,0,0,30,1,0.033333333,30,1,0.033333333
"1020",25494,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivergee",2759,"Webbo",39226,"Rivergee",26831,"Karieh Kesseh Elem. School",NA,-7.69306,4.99951,3,NA,"Mapping",2013,10,15,30,1,0.033333333,30,4,0.133333333,30,1,0.033333333
"1021",25495,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivergee",2759,"Webbo",39226,"Rivergee",26831,"Karjilibo Public School",NA,-7.60449,5.15981,3,NA,"Mapping",2013,10,15,30,0,0,30,12,0.4,30,4,0.133333333
"1022",25496,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivergee",2759,"Gbeapo",39225,"Rivergee",26831,"Kaytoken Elementary & Jr. High School",NA,-7.99625,5.37262,3,NA,"Mapping",2013,10,15,30,0,0,30,11,0.366666667,30,0,0
"1023",25497,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivergee",2759,"Gbeapo",39225,"Rivergee",26831,"Kevin Soren Christain Foundation",NA,-8.0146303,5.23984,3,NA,"Mapping",2013,10,15,30,0,0,30,12,0.4,30,0,0
"1024",25498,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivergee",2759,"Gbeapo",39225,"Rivergee",26831,"Killepo Community School",NA,-8.0951595,5.4875698,3,NA,"Mapping",2013,10,15,30,0,0,30,13,0.433333333,30,1,0.033333333
"1025",25499,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivergee",2759,"Webbo",39226,"Rivergee",26831,"Konken Public School",NA,-7.7977106,5.1853914,1,NA,"Mapping",2013,10,15,30,0,0,30,5,0.166666667,30,0,0
"1026",25500,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivergee",2759,"Webbo",39226,"Rivergee",26831,"Konowerken Community",NA,-7.62191,4.87755,3,NA,"Mapping",2013,10,15,30,0,0,30,1,0.033333333,30,0,0
"1027",25501,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivergee",2759,"Webbo",39226,"Rivergee",26831,"Korl Town Public School",NA,-7.79687,5.23185,3,NA,"Mapping",2013,10,15,30,0,0,30,8,0.266666667,30,3,0.1
"1028",25502,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivergee",2759,"Gbeapo",39225,"Rivergee",26831,"Krakree Public School",NA,-8.02386,5.26475,3,NA,"Mapping",2013,10,15,30,0,0,30,14,0.466666667,30,1,0.033333333
"1029",25503,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivergee",2759,"Gbeapo",39225,"Rivergee",26831,"Kuwar Memorial Institute",NA,-8.03647,5.13212,3,NA,"Mapping",2013,10,15,30,0,0,30,15,0.5,30,3,0.1
"1030",25504,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivergee",2759,"Webbo",39226,"Rivergee",26831,"Martuaken Public School",NA,-7.6816037,5.1893993,1,NA,"Mapping",2013,10,14,30,0,0,30,17,0.566666667,30,2,0.066666667
"1031",25505,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivergee",2759,"Gbeapo",39225,"Rivergee",26831,"Matthew Swen Institute",NA,-8.00801,5.22039,3,NA,"Mapping",2013,10,15,30,0,0,30,10,0.333333333,30,3,0.1
"1032",25506,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivergee",2759,"Gbeapo",39225,"Rivergee",26831,"Mmatu Public School",NA,-7.81376,5.26064,3,NA,"Mapping",2013,10,15,30,0,0,30,8,0.266666667,30,2,0.066666667
"1033",25507,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivergee",2759,"Gbeapo",39225,"Rivergee",26831,"Momaken/Gmomaken Elementary School",NA,-8.10932,5.18457,3,NA,"Mapping",2013,10,15,30,1,0.033333333,30,17,0.566666667,30,1,0.033333333
"1034",25508,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivergee",2759,"Webbo",39226,"Rivergee",26831,"Nyaaken Community",NA,-7.601,4.8496,3,NA,"Mapping",2013,10,15,30,0,0,30,3,0.1,30,0,0
"1035",25509,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivergee",2759,"Webbo",39226,"Rivergee",26831,"Nyanawriken",NA,-7.62961,5.18759,3,NA,"Mapping",2013,10,15,30,0,0,30,13,0.433333333,30,1,0.033333333
"1036",25510,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivergee",2759,"Webbo",39226,"Rivergee",26831,"Nyantujah Elem and Jr High",NA,-7.70637,4.98955,3,NA,"Mapping",2013,10,15,30,0,0,30,5,0.166666667,30,1,0.033333333
"1037",25511,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivergee",2759,"Webbo",39226,"Rivergee",26831,"Nyetiabo Public School",NA,-7.6627302,5.08881,3,NA,"Mapping",2013,10,15,30,0,0,30,5,0.166666667,30,0,0
"1038",25512,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivergee",2759,"Gbeapo",39225,"Rivergee",26831,"Nyonken Elementary School",NA,-8.0932445,5.1946055,1,NA,"Mapping",2013,10,15,30,0,0,30,24,0.8,30,4,0.133333333
"1039",25513,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivergee",2759,"Gbeapo",39225,"Rivergee",26831,"Paroken Elementary",NA,-8.00251,5.17965,3,NA,"Mapping",2013,10,15,30,0,0,30,12,0.4,30,5,0.166666667
"1040",25514,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivergee",2759,"Webbo",39226,"Rivergee",26831,"Paul N.smith |writti",NA,-7.61899,4.86793,3,NA,"Mapping",2013,10,15,30,0,0,30,0,0,30,1,0.033333333
"1041",25515,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivergee",2759,"Webbo",39226,"Rivergee",26831,"Peloken Public School",NA,-7.7439,5.2169,3,NA,"Mapping",2013,10,14,30,1,0.033333333,30,16,0.533333333,30,3,0.1
"1042",25516,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivergee",2759,"Gbeapo",39225,"Rivergee",26831,"Pennoken Primary School",NA,-7.87664,5.3232,3,NA,"Mapping",2013,10,14,30,0,0,30,12,0.4,30,0,0
"1043",25517,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivergee",2759,"Gbeapo",39225,"Rivergee",26831,"Pennoken School",NA,-8.0292702,5.26194,3,NA,"Mapping",2013,10,15,30,0,0,30,15,0.5,30,4,0.133333333
"1044",25518,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivergee",2759,"Gbeapo",39225,"Rivergee",26831,"Podroken Elem Sch",NA,-7.983469,5.2684602,1,NA,"Mapping",2013,10,15,30,0,0,30,10,0.333333333,30,4,0.133333333
"1045",25519,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivergee",2759,"Gbeapo",39225,"Rivergee",26831,"Poka Elementary School",NA,-8.14606,5.47854,3,NA,"Mapping",2013,10,15,30,0,0,30,11,0.366666667,30,1,0.033333333
"1046",25520,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivergee",2759,"Gbeapo",39225,"Rivergee",26831,"Pronoken Elem Sch",NA,-7.9637135,5.1872022,1,NA,"Mapping",2013,10,15,30,2,0.066666667,30,20,0.666666667,30,1,0.033333333
"1047",25521,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivergee",2759,"Gbeapo",39225,"Rivergee",26831,"Rev. Henry T. Keah",NA,-7.87831,5.19652,3,NA,"Mapping",2013,10,15,30,0,0,30,0,0,30,0,0
"1048",25522,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivergee",2759,"Webbo",39226,"Rivergee",26831,"Saiyah Elem & Jr High",NA,-7.7845898,5.27915,3,NA,"Mapping",2013,10,14,30,0,0,30,17,0.566666667,30,3,0.1
"1049",25523,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivergee",2759,"Webbo",39226,"Rivergee",26831,"Salken Elementary School",NA,-7.78459,5.27915,3,NA,"Mapping",2013,10,15,30,0,0,30,14,0.466666667,30,5,0.166666667
"1050",25524,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivergee",2759,"Webbo",39226,"Rivergee",26831,"Segbeh Brooks Elem|jr High",NA,-7.65605,5.01663,3,NA,"Mapping",2013,11,15,30,0,0,30,2,0.066666667,30,0,0
"1051",25525,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivergee",2759,"Gbeapo",39225,"Rivergee",26831,"Sherriken Elementary School",NA,-8.09377,5.24667,3,NA,"Mapping",2013,10,15,30,0,0,30,14,0.466666667,30,3,0.1
"1052",25526,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivergee",2759,"Gbeapo",39225,"Rivergee",26831,"Sieh Toe Elementary",NA,-7.9182,5.21017,3,NA,"Mapping",2013,10,15,30,0,0,30,12,0.4,30,6,0.2
"1053",25527,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivergee",2759,"Gbeapo",39225,"Rivergee",26831,"St. Kizito Catholic School",NA,-8.00629,5.22666,3,NA,"Mapping",2013,10,14,30,0,0,30,11,0.366666667,30,4,0.133333333
"1054",25528,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivergee",2759,"Webbo",39226,"Rivergee",26831,"Suwroken Community",NA,-7.6412601,4.91676,3,NA,"Mapping",2013,10,15,30,0,0,30,2,0.066666667,30,0,0
"1055",25529,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivergee",2759,"Gbeapo",39225,"Rivergee",26831,"Taih Memorial Institute",NA,-8.03026,5.34704,3,NA,"Mapping",2013,10,15,30,0,0,30,15,0.5,30,1,0.033333333
"1056",25530,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivergee",2759,"Gbeapo",39225,"Rivergee",26831,"Tartiken/ Riverside Elementary School",NA,-7.9735906,5.3673956,1,NA,"Mapping",2013,10,15,30,0,0,30,16,0.533333333,30,0,0
"1057",25531,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivergee",2759,"Gbeapo",39225,"Rivergee",26831,"Tartuken Elementary Sch.",NA,-7.97854,5.18733,3,NA,"Mapping",2013,10,15,30,0,0,30,18,0.6,30,2,0.066666667
"1058",25532,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivergee",2759,"Webbo",39226,"Rivergee",26831,"Tarwarken Public School",NA,-7.6144716,5.1708059,2,NA,"Mapping",2013,10,15,30,0,0,30,21,0.7,30,1,0.033333333
"1059",25534,"SCI","AFRO","Western Africa","Liberia","LBR","LR","Rivergee",2759,"Webbo",39226,"Rivergee",26831,"Tom Wah Memorial Institute",NA,-7.72895,5.12554,3,NA,"Mapping",2013,10,15,30,0,0,30,10,0.333333333,30,1,0.033333333
